# step, loss_components...
2.300000000000000000e+04 2.254704711958765984e-03 1.094652689062058926e-03 8.055285434238612652e-04 5.506682209670543671e-04 4.729409702122211456e-04 1.495151955168694258e-04 6.242519157240167260e-05 4.083518797415308654e-05 2.815682637447025627e-05 1.817752672650385648e-05 1.244552549906075001e-04 4.619295068550854921e-04 1.343098410870879889e-04 6.915950507391244173e-05 1.444891822757199407e-04
2.400000000000000000e+04 1.050722133368253708e-02 6.045953836292028427e-03 2.933003939688205719e-03 2.388998167589306831e-03 5.439884262159466743e-04 1.516949851065874100e-04 6.566230877069756389e-05 2.667192529770545661e-05 3.229273715987801552e-05 1.609684841241687536e-05 1.195294244098477066e-04 1.380366971716284752e-03 5.922419950366020203e-04 1.138251609518192708e-04 1.211400376632809639e-04
2.500000000000000000e+04 2.706660190597176552e-03 5.487742018885910511e-04 1.379459863528609276e-03 1.162752858363091946e-03 4.382575280033051968e-04 1.370878890156745911e-04 7.322442979784682393e-05 3.337188172736205161e-05 3.218479469069279730e-05 2.029441202466841787e-05 2.693408459890633821e-04 1.919085625559091568e-04 2.093151415465399623e-04 8.124742453219369054e-05 9.792960190679877996e-05
2.600000000000000000e+04 7.057294249534606934e-02 1.614421978592872620e-02 1.960538327693939209e-02 8.754696696996688843e-03 8.731866255402565002e-04 2.599283179733902216e-04 1.136106293415650725e-04 2.944862535514403135e-05 3.820536585408262908e-05 2.439665877318475395e-05 2.810906153172254562e-04 9.434193372726440430e-03 9.359747637063264847e-04 1.928988203871995211e-04 6.456213304772973061e-05
2.700000000000000000e+04 9.447534685023128986e-04 2.319255436304956675e-04 2.698839816730469465e-04 2.665038919076323509e-04 3.859471762552857399e-04 9.827980102272704244e-05 4.847601303481496871e-05 2.474169377819634974e-05 2.221811519120819867e-05 1.437494847777998075e-05 8.876476931618526578e-05 1.784835621947422624e-04 6.341811968013644218e-05 4.465612073545344174e-05 8.559463458368554711e-05
2.800000000000000000e+04 1.111138029955327511e-03 3.178301558364182711e-04 2.906275913119316101e-04 3.190950956195592880e-04 3.718489024322479963e-04 1.022055730572901666e-04 4.919275306747294962e-05 2.352785122639033943e-05 2.219310590589884669e-05 1.335710840066894889e-05 8.750289271119982004e-05 2.165831101592630148e-04 6.487244536401703954e-05 4.262663060217164457e-05 7.161119719967246056e-05
2.900000000000000000e+04 9.772850573062896729e-02 2.638262137770652771e-02 2.661165036261081696e-02 1.097353827208280563e-02 1.001144642941653728e-03 1.070941507350653410e-04 6.448796921176835895e-05 2.612786738609429449e-05 1.492856517870677635e-05 3.042887874471489340e-05 2.098049299092963338e-04 1.371364481747150421e-02 1.542336889542639256e-03 9.017834236146882176e-05 9.938007860910147429e-05
3.000000000000000000e+04 1.095393905416131020e-03 3.101687470916658640e-04 4.793033585883677006e-04 6.232676678337156773e-04 3.427604096941649914e-04 8.019754022825509310e-05 3.729094896698370576e-05 1.615277324162889272e-05 2.013420817092992365e-05 1.347741363133536652e-05 8.000504021765664220e-05 1.447537797503173351e-04 1.281795121030882001e-04 4.845116563956253231e-05 5.952520223218016326e-05
3.100000000000000000e+04 1.642035320401191711e-02 2.511372789740562439e-03 5.741009488701820374e-03 2.422095742076635361e-03 3.744080895557999611e-04 7.637072849320247769e-05 5.352522930479608476e-05 2.557634434197098017e-05 1.299751966143958271e-05 3.075187123613432050e-05 1.718815183266997337e-03 7.676034001633524895e-04 8.556643151678144932e-04 4.006705785286612809e-05 1.001318887574598193e-04
3.200000000000000000e+04 7.245451561175286770e-04 2.103367150994017720e-04 2.200439921580255032e-04 2.211725077359005809e-04 3.134029102511703968e-04 7.045303209451958537e-05 3.779182588914409280e-05 1.672238795435987413e-05 1.729755967971868813e-05 1.193509615404764190e-05 7.137197826523333788e-05 1.472849398851394653e-04 5.469578536576591432e-05 2.437184593873098493e-05 4.725477265310473740e-05
