# step train_loss_terms test_loss_terms
3.800000000000000000e+04 1.531804628029931337e-05 3.182113869115710258e-05 3.092370889135054313e-06 1.811438892218575347e-06 2.059631879092194140e-05 2.263763690280029550e-06 3.087387767664040439e-06 6.726650667587819044e-07 3.567586190911242738e-06 2.152894467144506052e-06 1.531804628029931337e-05 3.182113869115710258e-05 3.092370889135054313e-06 1.811438892218575347e-06 2.059631879092194140e-05 2.263763690280029550e-06 3.087387767664040439e-06 6.726650667587819044e-07 3.567586190911242738e-06 2.152894467144506052e-06
3.900000000000000000e+04 2.150007821910548955e-05 2.876227154047228396e-05 5.042794782639248297e-06 1.713787810331268702e-06 4.193006589048309252e-06 9.461753620598756243e-07 8.381657039535639342e-07 1.162477047955690068e-07 1.037801553138706367e-06 1.206724164148909040e-06 2.150007821910548955e-05 2.876227154047228396e-05 5.042794782639248297e-06 1.713787810331268702e-06 4.193006589048309252e-06 9.461753620598756243e-07 8.381657039535639342e-07 1.162477047955690068e-07 1.037801553138706367e-06 1.206724164148909040e-06
4.000000000000000000e+04 1.079187586583429947e-05 2.432652217976283282e-05 1.454740072404092643e-06 1.428679638593166601e-06 1.175121042251703329e-06 1.483173122096559382e-07 1.373862232867395505e-07 1.207886839438288007e-07 7.043053784627772984e-08 8.590229754190659150e-07 1.079187586583429947e-05 2.432652217976283282e-05 1.454740072404092643e-06 1.428679638593166601e-06 1.175121042251703329e-06 1.483173122096559382e-07 1.373862232867395505e-07 1.207886839438288007e-07 7.043053784627772984e-08 8.590229754190659150e-07
4.100000000000000000e+04 1.471771247452124953e-05 3.430407014093361795e-05 5.876077466382412240e-06 4.518312834989046678e-06 6.953503998374799266e-06 5.897500727769511286e-07 4.692591630828246707e-07 8.857326179168012459e-07 4.885215503236395307e-07 8.694779012330400292e-07 1.471771247452124953e-05 3.430407014093361795e-05 5.876077466382412240e-06 4.518312834989046678e-06 6.953503998374799266e-06 5.897500727769511286e-07 4.692591630828246707e-07 8.857326179168012459e-07 4.885215503236395307e-07 8.694779012330400292e-07
4.200000000000000000e+04 1.739630715746898204e-05 2.279150794493034482e-05 5.935205535934073851e-06 8.785636055108625442e-06 2.789000518532702699e-06 1.265644755221728701e-06 5.322316951605898794e-07 1.160695290991498041e-07 6.199517770255624782e-07 1.041624955178122036e-06 1.739630715746898204e-05 2.279150794493034482e-05 5.935205535934073851e-06 8.785636055108625442e-06 2.789000518532702699e-06 1.265644755221728701e-06 5.322316951605898794e-07 1.160695290991498041e-07 6.199517770255624782e-07 1.041624955178122036e-06
4.300000000000000000e+04 1.708420131762977690e-05 2.432582368783187121e-05 1.560457349114585668e-06 3.809988356806570664e-06 1.166361357718415093e-06 2.315726845836252323e-07 3.387960987311089411e-07 2.902038716001698049e-07 8.368664339286624454e-08 8.385709406866226345e-07 1.708420131762977690e-05 2.432582368783187121e-05 1.560457349114585668e-06 3.809988356806570664e-06 1.166361357718415093e-06 2.315726845836252323e-07 3.387960987311089411e-07 2.902038716001698049e-07 8.368664339286624454e-08 8.385709406866226345e-07
4.400000000000000000e+04 7.977161658345721662e-06 2.401358142378740013e-05 7.205935617093928158e-07 2.154477215299266391e-06 1.217056137647887226e-06 3.457616628566029249e-07 4.742632881971076131e-07 1.285310275989104412e-07 1.398708064925813233e-07 9.890914043353404850e-07 7.977161658345721662e-06 2.401358142378740013e-05 7.205935617093928158e-07 2.154477215299266391e-06 1.217056137647887226e-06 3.457616628566029249e-07 4.742632881971076131e-07 1.285310275989104412e-07 1.398708064925813233e-07 9.890914043353404850e-07
4.500000000000000000e+04 7.457525498466566205e-05 8.382862142752856016e-05 5.052306732977740467e-06 2.772490461211418733e-06 5.238277663011103868e-05 3.271305104135535657e-06 5.494343440659577027e-06 4.097387318324763328e-06 7.265498425113037229e-06 3.958911747758975253e-06 7.457525498466566205e-05 8.382862142752856016e-05 5.052306732977740467e-06 2.772490461211418733e-06 5.238277663011103868e-05 3.271305104135535657e-06 5.494343440659577027e-06 4.097387318324763328e-06 7.265498425113037229e-06 3.958911747758975253e-06
4.600000000000000000e+04 9.157263775705359876e-06 6.244845280889421701e-05 1.164239733952854294e-06 4.834378614759771153e-06 3.510800979711348191e-06 4.040498424728866667e-07 3.444589253831509268e-07 1.146117014627634489e-07 1.479760385336703621e-07 7.214725883386563510e-07 9.157263775705359876e-06 6.244845280889421701e-05 1.164239733952854294e-06 4.834378614759771153e-06 3.510800979711348191e-06 4.040498424728866667e-07 3.444589253831509268e-07 1.146117014627634489e-07 1.479760385336703621e-07 7.214725883386563510e-07
4.700000000000000000e+04 6.766231763322139159e-06 1.724364847177639604e-05 6.589967824766063131e-07 9.281376378567074426e-07 3.064431439270265400e-06 4.252240728419565130e-07 2.569034336374897975e-07 6.200483682050617062e-08 4.391673655845806934e-07 7.375869017778313719e-07 6.766231763322139159e-06 1.724364847177639604e-05 6.589967824766063131e-07 9.281376378567074426e-07 3.064431439270265400e-06 4.252240728419565130e-07 2.569034336374897975e-07 6.200483682050617062e-08 4.391673655845806934e-07 7.375869017778313719e-07
