# step train_loss_terms test_loss_terms
2.700000000000000000e+04 7.517127414757851511e-06 8.043437446758616716e-06 1.984434902624343522e-06 2.258730773974093609e-06 1.339609411843412090e-06 7.832936148588487413e-07 9.004104981613636483e-07 5.555082438490899222e-08 5.154155360287404619e-07 1.089186866920499597e-06 1.402721636623027734e-06 4.268704140164558680e-11 3.242669208702864125e-07 7.930091214802814648e-07 7.517127414757851511e-06 8.043437446758616716e-06 1.984434902624343522e-06 2.258730773974093609e-06 1.339609411843412090e-06 7.832936148588487413e-07 9.004104981613636483e-07 5.555082438490899222e-08 5.154155360287404619e-07 1.089186866920499597e-06 1.402721636623027734e-06 4.268704140164558680e-11 3.242669208702864125e-07 7.930091214802814648e-07
2.800000000000000000e+04 7.263561656145611778e-06 8.550304301024880260e-06 2.660530071807443164e-06 3.328450020489981398e-06 1.783349489414831623e-06 7.826099022167909425e-07 8.830680826577008702e-07 2.468136983679869445e-07 5.537739298233645968e-07 1.786006578186061233e-06 1.339875325356842950e-06 2.347730514884460717e-06 7.942444995023834053e-07 1.110667113835006603e-07 7.263561656145611778e-06 8.550304301024880260e-06 2.660530071807443164e-06 3.328450020489981398e-06 1.783349489414831623e-06 7.826099022167909425e-07 8.830680826577008702e-07 2.468136983679869445e-07 5.537739298233645968e-07 1.786006578186061233e-06 1.339875325356842950e-06 2.347730514884460717e-06 7.942444995023834053e-07 1.110667113835006603e-07
2.900000000000000000e+04 7.888510481279809028e-06 8.228446858993265778e-06 3.018767756657325663e-06 3.294431735412217677e-06 1.241010522790020332e-06 7.803387234162073582e-07 8.392440804527723230e-07 1.802739291179022985e-07 3.942049886518361745e-07 4.341511612437898293e-06 1.655858454796543811e-06 1.591664045008656103e-08 4.437040956872806419e-07 3.693436383400694467e-06 7.888510481279809028e-06 8.228446858993265778e-06 3.018767756657325663e-06 3.294431735412217677e-06 1.241010522790020332e-06 7.803387234162073582e-07 8.392440804527723230e-07 1.802739291179022985e-07 3.942049886518361745e-07 4.341511612437898293e-06 1.655858454796543811e-06 1.591664045008656103e-08 4.437040956872806419e-07 3.693436383400694467e-06
3.000000000000000000e+04 8.671527211845386773e-06 7.674883818253874779e-06 3.092483211730723269e-06 3.153656507492996752e-06 1.622845388737914618e-06 1.010348910313041415e-06 7.892576263657247182e-07 1.575965598021866754e-06 9.894498589346767403e-07 1.498811889177886769e-05 1.751949412209796719e-06 3.560227469279197976e-06 9.496304755884921178e-07 6.548203828060650267e-07 8.671527211845386773e-06 7.674883818253874779e-06 3.092483211730723269e-06 3.153656507492996752e-06 1.622845388737914618e-06 1.010348910313041415e-06 7.892576263657247182e-07 1.575965598021866754e-06 9.894498589346767403e-07 1.498811889177886769e-05 1.751949412209796719e-06 3.560227469279197976e-06 9.496304755884921178e-07 6.548203828060650267e-07
3.100000000000000000e+04 1.345185592072084546e-05 8.780944881436880678e-06 4.389094556245254353e-06 4.188477305433480069e-06 1.717113377708301414e-06 1.449994215363403782e-06 3.715237255619285861e-07 1.420426542608765885e-06 1.198150130221620202e-06 2.043250424321740866e-05 2.756033154582837597e-06 1.777865236363140866e-06 1.058889097294013482e-06 2.357205630687531084e-06 1.345185592072084546e-05 8.780944881436880678e-06 4.389094556245254353e-06 4.188477305433480069e-06 1.717113377708301414e-06 1.449994215363403782e-06 3.715237255619285861e-07 1.420426542608765885e-06 1.198150130221620202e-06 2.043250424321740866e-05 2.756033154582837597e-06 1.777865236363140866e-06 1.058889097294013482e-06 2.357205630687531084e-06
3.200000000000000000e+04 2.236817090306431055e-05 1.050952505465829745e-05 8.286237061838619411e-06 7.542203547927783802e-06 4.212808562442660332e-06 7.781204658385831863e-07 6.632717486354522407e-07 5.423878974397666752e-06 6.798596245971566532e-07 6.368620961438864470e-05 1.982012690859846771e-06 6.392463092197431251e-06 3.560296363502857275e-06 1.768903985066572204e-06 2.236817090306431055e-05 1.050952505465829745e-05 8.286237061838619411e-06 7.542203547927783802e-06 4.212808562442660332e-06 7.781204658385831863e-07 6.632717486354522407e-07 5.423878974397666752e-06 6.798596245971566532e-07 6.368620961438864470e-05 1.982012690859846771e-06 6.392463092197431251e-06 3.560296363502857275e-06 1.768903985066572204e-06
3.300000000000000000e+04 8.177054041880182922e-06 2.386713822488673031e-05 1.181600509880809113e-05 1.114359292841982096e-05 3.333096174173988402e-06 7.908539600975927897e-07 3.102092932749656029e-06 1.403477654093876481e-07 2.302525672348565422e-06 2.271026005473686382e-06 1.652015816944185644e-05 3.219778955099172890e-05 2.025652975135017186e-06 2.089257031911984086e-05 8.177054041880182922e-06 2.386713822488673031e-05 1.181600509880809113e-05 1.114359292841982096e-05 3.333096174173988402e-06 7.908539600975927897e-07 3.102092932749656029e-06 1.403477654093876481e-07 2.302525672348565422e-06 2.271026005473686382e-06 1.652015816944185644e-05 3.219778955099172890e-05 2.025652975135017186e-06 2.089257031911984086e-05
3.400000000000000000e+04 5.736935236200224608e-06 1.048711783369071782e-05 6.251890681596705690e-06 7.239747446874389425e-06 1.859350049926433712e-06 1.469257085773278959e-06 4.525232384366972838e-07 8.059622302880597999e-08 1.108685864892322570e-06 4.024780537292826921e-06 1.738446258059411775e-06 2.916263156294007786e-06 3.303979667634848738e-07 1.035110653901938349e-05 5.736935236200224608e-06 1.048711783369071782e-05 6.251890681596705690e-06 7.239747446874389425e-06 1.859350049926433712e-06 1.469257085773278959e-06 4.525232384366972838e-07 8.059622302880597999e-08 1.108685864892322570e-06 4.024780537292826921e-06 1.738446258059411775e-06 2.916263156294007786e-06 3.303979667634848738e-07 1.035110653901938349e-05
3.500000000000000000e+04 1.569569394632708281e-05 1.528070606582332402e-05 1.666807474975939840e-05 1.573716690472792834e-05 2.983395006594946608e-06 7.256406320266250987e-07 3.206268672784062801e-07 7.938010639918502420e-07 1.049779825734731276e-06 1.014570898405509070e-05 3.150982593069784343e-06 1.435653985026874579e-06 1.211599737871438265e-06 1.763429463608190417e-05 1.569569394632708281e-05 1.528070606582332402e-05 1.666807474975939840e-05 1.573716690472792834e-05 2.983395006594946608e-06 7.256406320266250987e-07 3.206268672784062801e-07 7.938010639918502420e-07 1.049779825734731276e-06 1.014570898405509070e-05 3.150982593069784343e-06 1.435653985026874579e-06 1.211599737871438265e-06 1.763429463608190417e-05
3.600000000000000000e+04 5.302008503349497914e-06 1.245388193638063967e-05 7.776720849506091326e-06 7.788989023538306355e-06 1.222710807269322686e-06 8.567884037802286912e-07 1.006563365990587045e-06 1.033082028811804776e-07 6.919293582541286014e-07 1.297296535085479263e-06 3.083009232796030119e-06 1.972236532310489565e-06 4.818575689569115639e-07 1.892418731586076319e-05 5.302008503349497914e-06 1.245388193638063967e-05 7.776720849506091326e-06 7.788989023538306355e-06 1.222710807269322686e-06 8.567884037802286912e-07 1.006563365990587045e-06 1.033082028811804776e-07 6.919293582541286014e-07 1.297296535085479263e-06 3.083009232796030119e-06 1.972236532310489565e-06 4.818575689569115639e-07 1.892418731586076319e-05
