# x, y
1.484375000000000000e-01 1.000000000000000000e+00 -5.207768083437258611e-08 4.496113359928131104e-01 1.798446178436279297e+00 3.596891164779663086e+00 4.673511981964111328e-01
7.734375000000000000e-01 1.000000000000000000e+00 -1.282758255172211648e-08 6.531728506088256836e-01 2.612690210342407227e+00 5.225382328033447266e+00 -1.419904470443725586e+00
2.734375000000000000e-01 1.000000000000000000e+00 1.282759409804157258e-08 7.572088837623596191e-01 3.028836727142333984e+00 6.057671546936035156e+00 1.256485342979431152e+00
5.234375000000000000e-01 1.000000000000000000e+00 8.647655391769148991e-08 9.972904324531555176e-01 3.989161491394042969e+00 7.978323459625244141e+00 1.438239932060241699e+00
2.343750000000000000e-02 1.000000000000000000e+00 -8.647655391769148991e-08 7.356456667184829712e-02 2.942584156990051270e-01 5.885165929794311523e-01 1.274538040161132812e-02
9.765625000000000000e-01 1.000000000000000000e+00 -8.647656102311884752e-08 7.356444746255874634e-02 2.942576408386230469e-01 5.885155200958251953e-01 -3.120335102081298828e+00
4.765625000000000000e-01 1.000000000000000000e+00 8.647655391769148991e-08 9.972904324531555176e-01 3.989161968231201172e+00 7.978323459625244141e+00 1.669349670410156250e+00
7.265625000000000000e-01 1.000000000000000000e+00 1.282757988718685738e-08 7.572088241577148438e-01 3.028834104537963867e+00 6.057670116424560547e+00 -7.955179810523986816e-01
2.265625000000000000e-01 1.000000000000000000e+00 -1.282758610443579528e-08 6.531728506088256836e-01 2.612692594528198242e+00 5.225383281707763672e+00 9.589372277259826660e-01
8.515625000000000000e-01 1.000000000000000000e+00 -5.207768083437258611e-08 4.496113657951354980e-01 1.798444628715515137e+00 3.596890449523925781e+00 -2.338795661926269531e+00
3.515625000000000000e-01 1.000000000000000000e+00 5.207769149251362251e-08 8.932242989540100098e-01 3.572898149490356445e+00 7.145794868469238281e+00 1.641970157623291016e+00
6.015625000000000000e-01 1.000000000000000000e+00 7.021863979161935276e-08 9.495282173156738281e-01 3.798112154006958008e+00 7.596225261688232422e+00 7.689454555511474609e-01
1.015625000000000000e-01 1.000000000000000000e+00 -7.021863268619199516e-08 3.136817514896392822e-01 1.254727602005004883e+00 2.509454250335693359e+00 2.298399209976196289e-01
9.140625000000000000e-01 1.000000000000000000e+00 -7.498502441194432322e-08 2.667127251625061035e-01 1.066850304603576660e+00 2.133701562881469727e+00 -2.861212968826293945e+00
4.140625000000000000e-01 1.000000000000000000e+00 7.498501730651696562e-08 9.637760519981384277e-01 3.855104684829711914e+00 7.710208892822265625e+00 1.766268491744995117e+00
