# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
9.900000000000000000e+04 1.361400520303428230e-01 1.959342378722661593e-01 1.648182431832088402e-01 1.988128969188960038e-01
1.000000000000000000e+05 1.362662058138278676e-01 1.955431078509439480e-01 1.643898636688674864e-01 1.986787829131442251e-01
1.010000000000000000e+05 1.322226515882061748e-01 1.950769960319168050e-01 1.642356438643830518e-01 1.968492847548893032e-01
1.020000000000000000e+05 1.335072403216424897e-01 1.939496195328550554e-01 1.630879996235605756e-01 1.964059725797483447e-01
1.030000000000000000e+05 1.348460089880536561e-01 1.943866895209297452e-01 1.633561640413568328e-01 1.969966691512433365e-01
1.040000000000000000e+05 1.326473248296771712e-01 1.911215958057531084e-01 1.604562594391709396e-01 1.943588747851987264e-01
1.050000000000000000e+05 1.348846794507560509e-01 1.918767275694085173e-01 1.609810178152752125e-01 1.953391258942130393e-01
1.060000000000000000e+05 1.341898359161271814e-01 1.909992020782469435e-01 1.602756058469645417e-01 1.947757041284391144e-01
1.070000000000000000e+05 1.306198641221702206e-01 1.915047330677204507e-01 1.609407880429818694e-01 1.930539337262086319e-01
1.080000000000000000e+05 1.311216581013580351e-01 1.901587553362841521e-01 1.596178837018636110e-01 1.924964421058712460e-01
1.090000000000000000e+05 1.302228657207328555e-01 1.888666661720637685e-01 1.584873737332372079e-01 1.914032091706086014e-01
1.100000000000000000e+05 1.308254368523654176e-01 1.890021898099650821e-01 1.585572393242394851e-01 1.916096825405467774e-01
1.110000000000000000e+05 1.297676964844758918e-01 1.883242330689572919e-01 1.579932958100645490e-01 1.906585412985450090e-01
1.120000000000000000e+05 1.279685153624876282e-01 1.884203816953037014e-01 1.581789795431475798e-01 1.899096238108591572e-01
1.130000000000000000e+05 1.280120161925951960e-01 1.865132916496718973e-01 1.563884651307380635e-01 1.888362095375439864e-01
1.140000000000000000e+05 1.270190247667038197e-01 1.858436220606287659e-01 1.558011536031903843e-01 1.880707378653659612e-01
1.150000000000000000e+05 1.276895100383493298e-01 1.852472120725234817e-01 1.552549802255209777e-01 1.878936061596560569e-01
1.160000000000000000e+05 1.257289726262593721e-01 1.838591950764139893e-01 1.540770983658395765e-01 1.860581971723992423e-01
1.170000000000000000e+05 1.247207194412445347e-01 1.831018995270768668e-01 1.534408934147820647e-01 1.855349535906903879e-01
1.180000000000000000e+05 1.275366034507741109e-01 1.838894439170664363e-01 1.540083114732194169e-01 1.869011084310757687e-01
1.190000000000000000e+05 1.244116034507742746e-01 1.827228248831241908e-01 1.530731821683953831e-01 1.846322386503477797e-01
1.200000000000000000e+05 1.244561639341302817e-01 1.823823598299410265e-01 1.527975917638421666e-01 1.845308853177567432e-01
1.210000000000000000e+05 1.233029309183076710e-01 1.790268434246777285e-01 1.497432743269350441e-01 1.819011459049597879e-01
1.220000000000000000e+05 1.221929510214436465e-01 1.798869408733417552e-01 1.506124781285315406e-01 1.816757037961985455e-01
1.230000000000000000e+05 1.230155171768344546e-01 1.803932814424920872e-01 1.509871611728826890e-01 1.823076216392295612e-01
1.240000000000000000e+05 1.211885786444295288e-01 1.795487720825146849e-01 1.503424628914059313e-01 1.810412941330981351e-01
1.250000000000000000e+05 1.213005578455005201e-01 1.784328474559724598e-01 1.492992025898137176e-01 1.803422709961046422e-01
1.260000000000000000e+05 1.204476057891677582e-01 1.785183832287371430e-01 1.494196193934183015e-01 1.799815365790781718e-01
1.270000000000000000e+05 1.216841110362402861e-01 1.763094671599527152e-01 1.472956849884538844e-01 1.791043000160345289e-01
1.280000000000000000e+05 1.165725089065852565e-01 1.749678317195103305e-01 1.464414239981297605e-01 1.758412712933466460e-01
1.290000000000000000e+05 1.218469811166968536e-01 1.813349992422110257e-01 1.520797350226177347e-01 1.820399151714614250e-01
1.300000000000000000e+05 1.190488359777806121e-01 1.757951338314474587e-01 1.469497180305068817e-01 1.775177253398960431e-01
1.310000000000000000e+05 1.166410148010096626e-01 1.773026153485960654e-01 1.484791079514034551e-01 1.771308944196619550e-01
1.320000000000000000e+05 1.176291483360348694e-01 1.738534968130607816e-01 1.452395382607661323e-01 1.754946185571776007e-01
1.330000000000000000e+05 1.162074239581752516e-01 1.743824172953794271e-01 1.458848156329533019e-01 1.749172503255888023e-01
1.340000000000000000e+05 1.159156890333253309e-01 1.731640440406420067e-01 1.447318914474183260e-01 1.743567453414465174e-01
1.350000000000000000e+05 1.150414888651019873e-01 1.714679304587920505e-01 1.432510088895579126e-01 1.728550857120147999e-01
1.360000000000000000e+05 1.151748881996947915e-01 1.713729446832542025e-01 1.431403912091509523e-01 1.728076638649572172e-01
1.370000000000000000e+05 1.145842347266744221e-01 1.701505382497631169e-01 1.420422308372684961e-01 1.717474234000710698e-01
1.380000000000000000e+05 1.142389253849915853e-01 1.703402595671205666e-01 1.422421988078748367e-01 1.716870981746695390e-01
1.390000000000000000e+05 1.140709772259808630e-01 1.696996023697688871e-01 1.416354934188885084e-01 1.712369672980983137e-01
1.400000000000000000e+05 1.123575385658670822e-01 1.732003426494249654e-01 1.450358572967813120e-01 1.722507903705285115e-01
1.410000000000000000e+05 1.110347954346220800e-01 1.681935192175166571e-01 1.404905288919416351e-01 1.688340221444878386e-01
1.420000000000000000e+05 1.121508855398276883e-01 1.668946148643803973e-01 1.392064804020194946e-01 1.683217889305275994e-01
1.430000000000000000e+05 1.112114685307692280e-01 1.670868385189207550e-01 1.394438735291256837e-01 1.679906859242490946e-01
1.440000000000000000e+05 1.095819420223735630e-01 1.675919426391101474e-01 1.400600714638746969e-01 1.674129506804020173e-01
1.450000000000000000e+05 1.096753016020792920e-01 1.644191262874616088e-01 1.370755969085302173e-01 1.657126408370639681e-01
1.460000000000000000e+05 1.085892808780141716e-01 1.657459243403722748e-01 1.384023391449448748e-01 1.656660495966962299e-01
1.470000000000000000e+05 1.094923462759593291e-01 1.627808461337982848e-01 1.355567101034595712e-01 1.646069874343235317e-01
1.480000000000000000e+05 1.090865885330593033e-01 1.636618896166464610e-01 1.363728078804960775e-01 1.647762766675668900e-01
1.490000000000000000e+05 1.077503176207337127e-01 1.633055273625364512e-01 1.361443282084421891e-01 1.639699314196765290e-01
1.500000000000000000e+05 1.059514323759511573e-01 1.628346758224922253e-01 1.358904366734494107e-01 1.623467907327519055e-01
