# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
2.900000000000000000e+04 1.808970804213407280e-01 3.115224914187113558e-01 2.955317451622848646e-01 2.336481358442568379e-01
3.000000000000000000e+04 1.823055522527297356e-01 3.128720754596171494e-01 2.968459631427470269e-01 2.381910715266327139e-01
3.100000000000000000e+04 1.832904930662791476e-01 3.116144891092602065e-01 2.959435581404207261e-01 2.367458931521078391e-01
3.200000000000000000e+04 1.846502621334319139e-01 3.144321207772377558e-01 2.989174273874609655e-01 2.339019924283833041e-01
3.300000000000000000e+04 1.846619733660866125e-01 3.173963305256129463e-01 3.015606699030199955e-01 2.397149836887774166e-01
3.400000000000000000e+04 1.862245490556042882e-01 3.160610539655412943e-01 3.004943254560503152e-01 2.409740675319163306e-01
3.500000000000000000e+04 1.858715193831114720e-01 3.185246196417649278e-01 3.027301833342000426e-01 2.424253498997895606e-01
3.600000000000000000e+04 1.888143140713035018e-01 3.220767314318234709e-01 3.062967462459788015e-01 2.473914893488391997e-01
3.700000000000000000e+04 1.882677256593411896e-01 3.209283058611641648e-01 3.052056939286985626e-01 2.467011779238713620e-01
3.800000000000000000e+04 1.899649048348703018e-01 3.217257271232110138e-01 3.062156054182033627e-01 2.475398009340563088e-01
3.900000000000000000e+04 1.914144279083380418e-01 3.228834260610776719e-01 3.074879699014391177e-01 2.477572074060045149e-01
4.000000000000000000e+04 1.896445730340433067e-01 3.245161274747861424e-01 3.088000304851370448e-01 2.494672720488391171e-01
4.100000000000000000e+04 1.917372918675768756e-01 3.248390467284277827e-01 3.092043720576367338e-01 2.537889186559028065e-01
4.200000000000000000e+04 1.929545306919507042e-01 3.228986461590021007e-01 3.076464363711332028e-01 2.534418023253022234e-01
4.300000000000000000e+04 1.941702970111611470e-01 3.232664014071096603e-01 3.081244246563324962e-01 2.555716130930088537e-01
4.400000000000000000e+04 1.960194332148610663e-01 3.220266846881649214e-01 3.072691417412253267e-01 2.561537718003900621e-01
4.500000000000000000e+04 1.969238128580688696e-01 3.264142532654508155e-01 3.114814475687034956e-01 2.565185819851269478e-01
4.600000000000000000e+04 1.956020674522850611e-01 3.223776595575163495e-01 3.075161523160121479e-01 2.574638510309961714e-01
4.700000000000000000e+04 1.973140680115617052e-01 3.238964015919881256e-01 3.091938802965306099e-01 2.573494784214532261e-01
4.800000000000000000e+04 1.961077284777431318e-01 3.228619648398264319e-01 3.078947868028578116e-01 2.615886438525756863e-01
4.900000000000000000e+04 1.964126058552196907e-01 3.230324476001363299e-01 3.082668809710918389e-01 2.575633499858611120e-01
5.000000000000000000e+04 1.975263702279709543e-01 3.228228106227288841e-01 3.081651881004570104e-01 2.606756912018703409e-01
5.100000000000000000e+04 1.997187102285873372e-01 3.214248284367791086e-01 3.072546304093057845e-01 2.598036507597466516e-01
5.200000000000000000e+04 1.999799629203818097e-01 3.189645305185237478e-01 3.049348157328672371e-01 2.605658386380347857e-01
5.300000000000000000e+04 1.995279175969481567e-01 3.207238207544274022e-01 3.064724718897868794e-01 2.600303870696292208e-01
5.400000000000000000e+04 2.006039885898624475e-01 3.189899954792677073e-01 3.050314671079056850e-01 2.620046039562569651e-01
5.500000000000000000e+04 1.999146359857026933e-01 3.180535325876329145e-01 3.041011294948421928e-01 2.601267181292121200e-01
5.600000000000000000e+04 2.006910728204606142e-01 3.196035391172608042e-01 3.056700338406840300e-01 2.599259624239293465e-01
5.700000000000000000e+04 2.011006769670351246e-01 3.182573994698891240e-01 3.044838516808201501e-01 2.602851708426187627e-01
5.800000000000000000e+04 2.012998642542787597e-01 3.197020723237462558e-01 3.057940500904689496e-01 2.619556947437315930e-01
5.900000000000000000e+04 2.034850481550356249e-01 3.202472285584929690e-01 3.066016658918059856e-01 2.620865442720280991e-01
6.000000000000000000e+04 2.022990897440862246e-01 3.193903694285362693e-01 3.056348114998276855e-01 2.616499542161441760e-01
6.100000000000000000e+04 2.044289377265063046e-01 3.189442468677115561e-01 3.054961476614854732e-01 2.633251140615722741e-01
6.200000000000000000e+04 2.033240359081964488e-01 3.163865344348878450e-01 3.029863003942759869e-01 2.631227744086484521e-01
6.300000000000000000e+04 2.035040118196633774e-01 3.179633306920035540e-01 3.044826707899597196e-01 2.630545680779111106e-01
6.400000000000000000e+04 2.053438588552764232e-01 3.181168269987305064e-01 3.049374500278635991e-01 2.614524436718820288e-01
6.500000000000000000e+04 2.044604520893491817e-01 3.154332028467140558e-01 3.023115802336167057e-01 2.617044651947170730e-01
6.600000000000000000e+04 2.049642965663813765e-01 3.154205734037555109e-01 3.023122160979261897e-01 2.626177075919420845e-01
6.700000000000000000e+04 2.052965597875510972e-01 3.155422164301067700e-01 3.025212337802225537e-01 2.628880797276914594e-01
6.800000000000000000e+04 2.051186206121980160e-01 3.156450772079556488e-01 3.025707857774814213e-01 2.629179622520898540e-01
6.900000000000000000e+04 2.064881467462746367e-01 3.146231227024476329e-01 3.018328879557891087e-01 2.633876993098274721e-01
7.000000000000000000e+04 2.079943681493985619e-01 3.154162163931311103e-01 3.027835278078760961e-01 2.627768750134306108e-01
7.100000000000000000e+04 2.075211022375353376e-01 3.132661788462979269e-01 3.007444018051863011e-01 2.638675774957545683e-01
7.200000000000000000e+04 2.077034451666480985e-01 3.159319333669021734e-01 3.031983384320423025e-01 2.641124133049010392e-01
7.300000000000000000e+04 2.066022177303814822e-01 3.140416972981789345e-01 3.013357101941077643e-01 2.626256273301472710e-01
7.400000000000000000e+04 2.072021603714887250e-01 3.110165188403232195e-01 2.986489109733505565e-01 2.637983473939808921e-01
7.500000000000000000e+04 2.075016156271486389e-01 3.134911831179346686e-01 3.009785588371460818e-01 2.635374982605123706e-01
7.600000000000000000e+04 2.086900649113183903e-01 3.157961889345435313e-01 3.033274188868633203e-01 2.623079492459481910e-01
7.700000000000000000e+04 2.085192405506333668e-01 3.133238209192881762e-01 3.009918892782051936e-01 2.635433318237756506e-01
7.800000000000000000e+04 2.089061103184234047e-01 3.144305604964060530e-01 3.021016087548561435e-01 2.633567157486542132e-01
7.900000000000000000e+04 2.089470101814666636e-01 3.135216821923054176e-01 3.012427377482884139e-01 2.640517017508065556e-01
8.000000000000000000e+04 2.097423693956607937e-01 3.148238984623014103e-01 3.025268657212492052e-01 2.657410978085692488e-01
8.100000000000000000e+04 2.103167840266922384e-01 3.142576048381742204e-01 3.021167332416455076e-01 2.642247576888060445e-01
8.200000000000000000e+04 2.107512693820090821e-01 3.142897819504205659e-01 3.022001450133832701e-01 2.642187502776309205e-01
8.300000000000000000e+04 2.106661530788722925e-01 3.138525500464104945e-01 3.018583679470468462e-01 2.643060798786684984e-01
8.400000000000000000e+04 2.116168271834790171e-01 3.148816877315965823e-01 3.029625917393088397e-01 2.640774698746252147e-01
8.500000000000000000e+04 2.107091584866819245e-01 3.128240305857049042e-01 3.008649435107088044e-01 2.646386123011108538e-01
8.600000000000000000e+04 2.129325724747652415e-01 3.158595127849021522e-01 3.040300262393804687e-01 2.660973894456269973e-01
8.700000000000000000e+04 2.107716505048782274e-01 3.168946855185881817e-01 3.046806743940386197e-01 2.643835387816016458e-01
8.800000000000000000e+04 2.120299680947917986e-01 3.146530624308598312e-01 3.028098480483999433e-01 2.653996218768854831e-01
8.900000000000000000e+04 2.130045600870059119e-01 3.149821639293063913e-01 3.031873016443851765e-01 2.677594720647992754e-01
9.000000000000000000e+04 2.127224033265833203e-01 3.147501531135574737e-01 3.030105767852336873e-01 2.664382279349673532e-01
9.100000000000000000e+04 2.130053720291053554e-01 3.150309447847430278e-01 3.033045504811622828e-01 2.667816355101157999e-01
9.200000000000000000e+04 2.140479056847933992e-01 3.168207046557564577e-01 3.051559375464830692e-01 2.660841576878940073e-01
9.300000000000000000e+04 2.129571096402450847e-01 3.155235519386482279e-01 3.037542882234697261e-01 2.665385961293914585e-01
9.400000000000000000e+04 2.140903055764610541e-01 3.154490706083799001e-01 3.038547547843648555e-01 2.669334626864385829e-01
9.500000000000000000e+04 2.139058983877734355e-01 3.162147563470950606e-01 3.045741444127639252e-01 2.659132072412710435e-01
9.600000000000000000e+04 2.141583298103179878e-01 3.145675119384646612e-01 3.031134278372893398e-01 2.663615416894201116e-01
9.700000000000000000e+04 2.143360625597135471e-01 3.168422541947906179e-01 3.052286304627184754e-01 2.671746863223061208e-01
9.800000000000000000e+04 2.152081158979790576e-01 3.160647633124242240e-01 3.046432492375387713e-01 2.682419386529690253e-01
9.900000000000000000e+04 2.154091334953790460e-01 3.160714754639266655e-01 3.046810831639518713e-01 2.680659079840339576e-01
1.000000000000000000e+05 2.160368335469029510e-01 3.162996297364877862e-01 3.049727177875992123e-01 2.685407445805182425e-01
1.010000000000000000e+05 2.166023168148404898e-01 3.161148394953437468e-01 3.049076098241980670e-01 2.691668674931552707e-01
1.020000000000000000e+05 2.165155491040438307e-01 3.152117018471333743e-01 3.040826440109885564e-01 2.687021140755564974e-01
1.030000000000000000e+05 2.167818661126619528e-01 3.145298591236768138e-01 3.035079816413112086e-01 2.665047923687597908e-01
1.040000000000000000e+05 2.164187353299828198e-01 3.185429897406137356e-01 3.071254136978470162e-01 2.679202620667980872e-01
1.050000000000000000e+05 2.173520008455082086e-01 3.169961332119102249e-01 3.058501196968998470e-01 2.692247974806605826e-01
1.060000000000000000e+05 2.177434257460934275e-01 3.159030534518850741e-01 3.049292746295990675e-01 2.689629632090250744e-01
1.070000000000000000e+05 2.191268237045131129e-01 3.175485609441179302e-01 3.066127935172215935e-01 2.698115921323570032e-01
1.080000000000000000e+05 2.182327103122576051e-01 3.170699079999151349e-01 3.060546182007111149e-01 2.698795859823132637e-01
1.090000000000000000e+05 2.182092465617566646e-01 3.137281102902665375e-01 3.029950208190914651e-01 2.698610228886177964e-01
1.100000000000000000e+05 2.195204229585172029e-01 3.174482908212349352e-01 3.066746313213168929e-01 2.692038391490689797e-01
1.110000000000000000e+05 2.199479861633930056e-01 3.190265590413994268e-01 3.082003650224340863e-01 2.693977954693561605e-01
1.120000000000000000e+05 2.201923532118651161e-01 3.168065149319662099e-01 3.061766133103695497e-01 2.707496561481029795e-01
1.130000000000000000e+05 2.194035445813885543e-01 3.174310394143032288e-01 3.066344583226225939e-01 2.691117963379776046e-01
1.140000000000000000e+05 2.196199065082950208e-01 3.182267237599525345e-01 3.073998345662596332e-01 2.703093187038976275e-01
1.150000000000000000e+05 2.206909269461161671e-01 3.181601615908866143e-01 3.074863575312258290e-01 2.710498914918160751e-01
1.160000000000000000e+05 2.213711692846855317e-01 3.195065073130851085e-01 3.088466075458052296e-01 2.703298713903616313e-01
1.170000000000000000e+05 2.206033060080285491e-01 3.186750837046113949e-01 3.080011805274947556e-01 2.692380678712628650e-01
1.180000000000000000e+05 2.252583489666462047e-01 3.170576612673493000e-01 3.072880814138714833e-01 2.728770716779134187e-01
1.190000000000000000e+05 2.213781464820485656e-01 3.179955961220328753e-01 3.074850403837276480e-01 2.711417218221263137e-01
1.200000000000000000e+05 2.210393464388917817e-01 3.176863072462228765e-01 3.071715138602830741e-01 2.703415771497575393e-01
1.210000000000000000e+05 2.219796441987021973e-01 3.193026993093508459e-01 3.087826123449456950e-01 2.714807252501753032e-01
1.220000000000000000e+05 2.226476798823188719e-01 3.177477764231400048e-01 3.074952596315583264e-01 2.710718156451400462e-01
1.230000000000000000e+05 2.234110017879111509e-01 3.185448738533161461e-01 3.083350774182817555e-01 2.705438588533773947e-01
1.240000000000000000e+05 2.226770336534734107e-01 3.193886619513996994e-01 3.090017811467538622e-01 2.718678266004944666e-01
1.250000000000000000e+05 2.228618812175370001e-01 3.183566097793770200e-01 3.080822986458305324e-01 2.718099545622930657e-01
1.260000000000000000e+05 2.240667757696531426e-01 3.208751679951031277e-01 3.105682555825559632e-01 2.732078656212375556e-01
1.270000000000000000e+05 2.229698282315717428e-01 3.184471060676161147e-01 3.082036351817398767e-01 2.717632087904481297e-01
1.280000000000000000e+05 2.229846771387802573e-01 3.197683401002023862e-01 3.094088251425687885e-01 2.710287979451819207e-01
1.290000000000000000e+05 2.236515705987655034e-01 3.196529970756998296e-01 3.093949269655190681e-01 2.724328709467787046e-01
1.300000000000000000e+05 2.242090032543611056e-01 3.197118461583901561e-01 3.095674278689005687e-01 2.717888803320935298e-01
1.310000000000000000e+05 2.257957307809046466e-01 3.229256419613167339e-01 3.127101872184221421e-01 2.722302608637698351e-01
1.320000000000000000e+05 2.246095797057282295e-01 3.193784170885801688e-01 3.093369497661598300e-01 2.716647722394887055e-01
1.330000000000000000e+05 2.246334563081441305e-01 3.200642929907903667e-01 3.099620952201205815e-01 2.718316276019666078e-01
1.340000000000000000e+05 2.247485318985774083e-01 3.198120868420121776e-01 3.097683155718116699e-01 2.714378234488250552e-01
1.350000000000000000e+05 2.248673644414369288e-01 3.198794733103853538e-01 3.098345817166335836e-01 2.721888464278873765e-01
1.360000000000000000e+05 2.260925713077697186e-01 3.201506089039709013e-01 3.102809130429974860e-01 2.749975526076857135e-01
1.370000000000000000e+05 2.252203803521992398e-01 3.184449275623039144e-01 3.086115875551397325e-01 2.726116638658682145e-01
1.380000000000000000e+05 2.264044946912618095e-01 3.197020428844852824e-01 3.099479472392350221e-01 2.727380512977613525e-01
1.390000000000000000e+05 2.259891381413386691e-01 3.195499891015461391e-01 3.097141762677488308e-01 2.732067452680280728e-01
1.400000000000000000e+05 2.262409227625497843e-01 3.191721361869239160e-01 3.094282644228866230e-01 2.728046736808577011e-01
1.410000000000000000e+05 2.260054182685190816e-01 3.191021590635848559e-01 3.092961409031560471e-01 2.733907343080375085e-01
1.420000000000000000e+05 2.304558242946154745e-01 3.237825599697953805e-01 3.142616734240725740e-01 2.745925835553183481e-01
1.430000000000000000e+05 2.281096831939413705e-01 3.227021685312507215e-01 3.129420960158592058e-01 2.729364117651479904e-01
1.440000000000000000e+05 2.268059656551113523e-01 3.191919488095605328e-01 3.095367474159689825e-01 2.721770247698836465e-01
1.450000000000000000e+05 2.276487065074138116e-01 3.201715107792636461e-01 3.105773393584054243e-01 2.709018117038147766e-01
1.460000000000000000e+05 2.271791562627853145e-01 3.209410825004275769e-01 3.111822734111011068e-01 2.723013067104002594e-01
1.470000000000000000e+05 2.271137054725317073e-01 3.196238522073339694e-01 3.099388861728251676e-01 2.724977162178875423e-01
1.480000000000000000e+05 2.271605366414200800e-01 3.204458846915564929e-01 3.107225208059196109e-01 2.728548964109390185e-01
1.490000000000000000e+05 2.268303514415557220e-01 3.201858771386197344e-01 3.104365181232989768e-01 2.717252326799328155e-01
1.500000000000000000e+05 2.268951829539368747e-01 3.185800832094430324e-01 3.089351743603376277e-01 2.727176917756438113e-01
