# step train_loss_terms test_loss_terms
2.300000000000000000e+04 4.767087375512346625e-05 6.495075649581849575e-05 1.707058004285499919e-06 2.666163709363900125e-06 6.237096840777667239e-06 1.776783875584442285e-07 1.114442966354545206e-06 2.090105652996498975e-07 4.209246924347098684e-07 1.812695927583263256e-06 2.347134113733773120e-07 4.303083755985426251e-07 4.767087375512346625e-05 6.495075649581849575e-05 1.707058004285499919e-06 2.666163709363900125e-06 6.237096840777667239e-06 1.776783875584442285e-07 1.114442966354545206e-06 2.090105652996498975e-07 4.209246924347098684e-07 1.812695927583263256e-06 2.347134113733773120e-07 4.303083755985426251e-07
2.400000000000000000e+04 4.345323031884618104e-05 1.078219793271273375e-04 7.111742434062762186e-06 1.584574420121498406e-05 1.893734770419541746e-05 5.757502776759793051e-07 1.475635144743137062e-06 1.290480327043042053e-06 2.999229081979137845e-06 2.354013531657983549e-06 1.616266331438964698e-06 1.103491968024172820e-06 4.345323031884618104e-05 1.078219793271273375e-04 7.111742434062762186e-06 1.584574420121498406e-05 1.893734770419541746e-05 5.757502776759793051e-07 1.475635144743137062e-06 1.290480327043042053e-06 2.999229081979137845e-06 2.354013531657983549e-06 1.616266331438964698e-06 1.103491968024172820e-06
2.500000000000000000e+04 5.555188909056596458e-05 1.971623132703825831e-04 5.467077789944596589e-05 4.424983853823505342e-05 2.002242399612441659e-05 2.135729573637945578e-06 4.071216153533896431e-06 1.972577365449978970e-06 8.442267471764353104e-07 2.452181206535897218e-06 1.490898853262478951e-06 1.909745697048492730e-05 5.555188909056596458e-05 1.971623132703825831e-04 5.467077789944596589e-05 4.424983853823505342e-05 2.002242399612441659e-05 2.135729573637945578e-06 4.071216153533896431e-06 1.972577365449978970e-06 8.442267471764353104e-07 2.452181206535897218e-06 1.490898853262478951e-06 1.909745697048492730e-05
2.600000000000000000e+04 3.926446152036078274e-05 4.847696982324123383e-05 1.771545043993683066e-06 2.074402118523721583e-06 4.347294179751770571e-06 4.627384555533353705e-07 8.613367867837951053e-07 5.958590918453410268e-07 3.165888529110816307e-07 1.486224959990067873e-06 3.575357254703703802e-07 2.190107863953016931e-07 3.926446152036078274e-05 4.847696982324123383e-05 1.771545043993683066e-06 2.074402118523721583e-06 4.347294179751770571e-06 4.627384555533353705e-07 8.613367867837951053e-07 5.958590918453410268e-07 3.165888529110816307e-07 1.486224959990067873e-06 3.575357254703703802e-07 2.190107863953016931e-07
2.700000000000000000e+04 1.179029277409426868e-04 5.406624404713511467e-05 6.206505531736183912e-06 1.089854413294233382e-05 7.482731598429381847e-05 2.670328058229642920e-06 7.236213605210650712e-06 1.664527985667518806e-06 1.208354933623922989e-05 5.999471341056050733e-06 6.273586677707498893e-06 1.333475694309527171e-07 1.179029277409426868e-04 5.406624404713511467e-05 6.206505531736183912e-06 1.089854413294233382e-05 7.482731598429381847e-05 2.670328058229642920e-06 7.236213605210650712e-06 1.664527985667518806e-06 1.208354933623922989e-05 5.999471341056050733e-06 6.273586677707498893e-06 1.333475694309527171e-07
2.800000000000000000e+04 2.871010656235739589e-05 3.995974475401453674e-05 1.834281761148304213e-06 2.894249291784944944e-06 4.860567969444673508e-06 2.114135924102811259e-07 7.814206810508039780e-07 6.785105455264783814e-08 3.957439389523642603e-07 1.264892034669173881e-06 1.868455115072720218e-07 2.699455592392041581e-08 2.871010656235739589e-05 3.995974475401453674e-05 1.834281761148304213e-06 2.894249291784944944e-06 4.860567969444673508e-06 2.114135924102811259e-07 7.814206810508039780e-07 6.785105455264783814e-08 3.957439389523642603e-07 1.264892034669173881e-06 1.868455115072720218e-07 2.699455592392041581e-08
2.900000000000000000e+04 2.724146725086029619e-05 7.660390110686421394e-05 1.291665512326289900e-06 4.197671387373702601e-06 6.208194463397376239e-06 2.070853497571079060e-07 8.976634831014962401e-07 8.220929714752855944e-08 6.426935783565568272e-07 1.161338218480523210e-06 2.754579782049404457e-07 2.214499318142770790e-06 2.724146725086029619e-05 7.660390110686421394e-05 1.291665512326289900e-06 4.197671387373702601e-06 6.208194463397376239e-06 2.070853497571079060e-07 8.976634831014962401e-07 8.220929714752855944e-08 6.426935783565568272e-07 1.161338218480523210e-06 2.754579782049404457e-07 2.214499318142770790e-06
3.000000000000000000e+04 7.272762741195037961e-05 3.373206127434968948e-04 8.731037814868614078e-05 1.112495738198049366e-04 1.014994995784945786e-05 5.081085873825941235e-06 4.167102360952412710e-06 1.919343958434183151e-06 2.100293613693793304e-06 3.863524398184381425e-06 2.046964709734311327e-06 5.098103065392933786e-05 7.272762741195037961e-05 3.373206127434968948e-04 8.731037814868614078e-05 1.112495738198049366e-04 1.014994995784945786e-05 5.081085873825941235e-06 4.167102360952412710e-06 1.919343958434183151e-06 2.100293613693793304e-06 3.863524398184381425e-06 2.046964709734311327e-06 5.098103065392933786e-05
3.100000000000000000e+04 2.493769898137543350e-05 3.176650716341100633e-05 2.155365791622898541e-06 3.953306531911948696e-06 3.738247642104397528e-06 3.868069597956491634e-07 6.161388910186360590e-07 1.592639904401949025e-07 5.525687925000966061e-07 1.159008320428256411e-06 2.403187409072415903e-07 1.548150407870707568e-08 2.493769898137543350e-05 3.176650716341100633e-05 2.155365791622898541e-06 3.953306531911948696e-06 3.738247642104397528e-06 3.868069597956491634e-07 6.161388910186360590e-07 1.592639904401949025e-07 5.525687925000966061e-07 1.159008320428256411e-06 2.403187409072415903e-07 1.548150407870707568e-08
3.200000000000000000e+04 6.142244092188775539e-05 2.803034840326290578e-05 4.264379640517290682e-06 1.504878014202404302e-06 6.587222287635086104e-06 3.525508134316623909e-07 7.455080890395038296e-07 1.003033617053006310e-06 5.392437287810025737e-07 1.378838305754470639e-06 6.851404350527445786e-07 2.039547553067677654e-08 6.142244092188775539e-05 2.803034840326290578e-05 4.264379640517290682e-06 1.504878014202404302e-06 6.587222287635086104e-06 3.525508134316623909e-07 7.455080890395038296e-07 1.003033617053006310e-06 5.392437287810025737e-07 1.378838305754470639e-06 6.851404350527445786e-07 2.039547553067677654e-08
